Año,Mes,Aeropuerto,Infraestructura,IT,IR,NPI,NPN,TUUAN_VER,TUUAN,TUUAI_VER,TUUAI,IRAD_VER,IRAD,AADM_VER,AADM,ADEP_VER,ADEP,ALC_VER,ALC,AOOA_VER,AOOA,ADAH_VER,ADAH,AEHE_VER,AEHE,IREA_VER,IREA,IRIF_VER,IRIF,IRR_VER,IRR,Entidad_Infraestructura
2022,Julio,Cajamarca,ADP,0,0,0,41446,Si,86134.75,No,0,Si,17297.12,No,0,No,0,Si,1700.99,Si,95,Si,1375.55,Si,1680.36,Si,194.51,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Chachapoyas,ADP,0,0,0,2021,Si,3973.75,No,0,Si,475.18,No,0,No,0,No,0,Si,180.9,No,0,Si,669.16,Si,0.23,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Chiclayo,ADP,1536483.11,0,1926,53767,Si,113632.11,Si,13797.1,Si,25075.16,No,0,No,0,Si,8062.46,Si,195.49,Si,1300.34,No,0,Si,77.71000000000001,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Chimbote,COR,0,0,0,906,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,Cusco,COR,0,0,2982,291678,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,Huánuco,COR,0,0,0,15073,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,Huaraz-Anta,ADP,0,0,0,16,Si,38.25,No,0,Si,40.620000000000005,No,0,No,0,No,0,No,0,No,0,No,0,Si,34.94,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Ilo,COR,0,0,0,1670,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,Iquitos,ADP,432094.85,0,86,82760,Si,224938.64,Si,525.9599999999999,Si,79488.88,No,0,No,0,Si,9612.65,Si,731.89,Si,22343.17,No,0,Si,5821.6900000000005,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Jaén,COR,0,0,0,132,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,Jauja,COR,0,0,0,15555,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,Juliaca,AAP,0,0,0,49792,Si,110730.24,No,0,Si,22783.5,No,0,No,0,Si,4356.160000000001,Si,270,No,0,No,0,Si,49.33,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Julio,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Julio,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,167998.04,No,0,Aeropuertos del Perú S.A.
2022,Julio,Lima,LAP,27404779.54,20676479.26,584834,1058406,Si,5114707.8,Si,7774115.79,Si,2606026.57,No,0,No,0,No,0,No,0,No,0,No,0,Si,258153.29,No,0,No,0,Lima Airport Partners S.R.L.
2022,Julio,Mazamari,COR,0,0,0,552,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,Nazca,COR,0,0,0,14670,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,No precisa,COR,0,0,0,0,Si,756801.4600000001,Si,18760.14,Si,218469.96,No,0,No,0,Si,6434.13,Si,1216.59,Si,9037.93,Si,204024.12,Si,888.19,No,0,No,0,CORPAC S.A.
2022,Julio,Pisco,ADP,20268.22,0,33,2364,Si,4968.72,Si,154.55,Si,1070.6699999999998,No,0,No,0,Si,201.22,No,0,Si,1929.26,No,0,Si,302.63,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Piura,ADP,349378.39,0,62,89527,Si,185218.95,Si,421.5,Si,81689.02,No,0,No,0,Si,10132.41,Si,166.39,Si,2642.06,Si,14998.5,Si,39.96,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Pucallpa,ADP,0,0,0,52920,Si,118147.28,No,0,Si,26970.31,No,0,No,0,Si,5158.17,Si,828.09,Si,4547.9,No,0,Si,1350.74,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Puerto Maldonado,AAP,0,0,0,32205,Si,71410.06,No,0,Si,12854.42,No,0,No,0,Si,1891.99,Si,375,No,0,Si,12857.14,Si,59.02,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Julio,Rioja,COR,0,0,0,11,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,Tacna,AAP,168028.23,0,5,33567,Si,72202.7,Si,72.7,Si,13644.97,No,0,No,0,Si,1707.98,No,0,No,0,Si,18574.460000000003,Si,8.139999999999999,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Julio,Talara,ADP,0,0,0,21183,Si,43507.25,No,0,Si,7640.76,No,0,No,0,Si,2521.15,Si,139.39,Si,1238.58,Si,12453.98,Si,26.1,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Tarapoto,ADP,342130.98000000004,0,2,83499,Si,179300.64,Si,29.22,Si,76521.06,No,0,No,0,Si,8759.240000000002,Si,1500.1699999999998,Si,3093.98,Si,26335.57,Si,832.26,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Tingo María,COR,0,0,0,179,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Julio,Trujillo,ADP,279137.34,0,3888,67919,Si,147712.44,Si,26210.34,Si,39786.23,No,0,No,0,Si,11941.66,Si,562.3599999999999,Si,5250.71,No,0,Si,647.39,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Tumbes,ADP,110252.63,0,16,33180,Si,69253.75,Si,87.66,Si,14297.94,No,0,No,0,Si,4439.57,Si,214.17,Si,891.8599999999999,Si,1457.31,Si,86.22,No,0,No,0,Aeropuertos del Perú S.A.
2022,Julio,Yurimaguas,COR,0,0,0,2824,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Junio,Arequipa,AAP,845320.53,0,1517,149660,Si,396674.47,Si,11283.05,Si,144197.14,No,0,No,0,Si,44209.84,Si,1266,No,0,Si,11562.63,Si,1486.57,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Junio,Atalaya,COR,0,0,0,1427,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,Ayacucho,AAP,0,0,0,26177,Si,56347.01,No,0,Si,13089.76,Si,2320.4700000000003,No,0,Si,457.4,Si,641.81,No,0,Si,26219.9,Si,1628.31,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Junio,Cajamarca,ADP,0,0,0,36477,Si,78106.5,No,0,Si,15059.7,No,0,No,0,Si,1825.73,Si,95,Si,1445.7,Si,2342.09,Si,10.37,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Chachapoyas,ADP,0,0,0,1606,Si,3153.5,No,0,Si,404.2,No,0,No,0,No,0,Si,180.9,No,0,No,0,Si,0.08,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Chiclayo,ADP,2731712.14,0,1623,50152,Si,106407.75,Si,10481.3,Si,22965.960000000003,No,0,No,0,Si,8120.120000000001,Si,195.49,Si,1366.7,No,0,Si,83.11999999999999,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Chimbote,COR,0,0,0,554,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,Cusco,COR,0,0,29,249338,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,Huánuco,COR,0,0,0,13492,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,Huaraz-Anta,ADP,0,0,0,4,Si,8.5,No,0,Si,40.620000000000005,No,0,No,0,No,0,No,0,No,0,Si,28.25,Si,0.54,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Ilo,COR,0,0,0,1455,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,Iquitos,ADP,0,0,0,73723,Si,193573.26,No,0,Si,72978.3,No,0,No,0,Si,12146.28,Si,731.89,Si,23478.480000000003,No,0,Si,711.11,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Jaén,COR,0,0,0,1446,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,Jauja,COR,0,0,0,16367,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,Juliaca,AAP,0,0,0,17051,Si,36742.52,No,0,Si,8950.869999999999,No,0,No,0,Si,418.33,Si,211.68,No,0,No,0,Si,204.12,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Junio,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Junio,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,163304.28,No,0,Aeropuertos del Perú S.A.
2022,Junio,Lima,LAP,24284141.79,17934001,516746,910725,Si,4390389.39,Si,6526106.79,Si,2270500.15,No,0,No,0,No,0,No,0,No,0,No,0,Si,248095.13,No,0,No,0,Lima Airport Partners S.R.L.
2022,Junio,Mazamari,COR,0,0,0,910,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,Nazca,COR,0,0,0,9370,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,No precisa,COR,0,0,0,0,Si,662936.8200000001,Si,251.37,Si,211392.78,No,0,No,0,Si,5401.2,Si,1381.34,Si,8525.93,Si,166700.93,Si,531.08,No,0,No,0,CORPAC S.A.
2022,Junio,Pisco,ADP,22815.86,0,32,1908,Si,4000.52,Si,168.6,Si,1791.35,No,0,No,0,Si,211.21,No,0,Si,3262.71,No,0,Si,253.86,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Piura,ADP,482491.7,0,19,71055,Si,148575.11000000002,Si,154.55,Si,64328.65,No,0,No,0,Si,11243.89,Si,166.39,Si,2775.9500000000003,No,0,Si,55.33,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Pucallpa,ADP,0,0,0,50463,Si,109514.48,No,0,Si,27983.47,No,0,No,0,Si,5096.18,Si,828.09,Si,4777.6500000000005,No,0,Si,1981.17,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Puerto Maldonado,AAP,0,0,0,25910,Si,54523.7,No,0,Si,11261.28,No,0,No,0,Si,1426.66,Si,29,No,0,Si,8133.929999999999,Si,101.26,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Junio,Rioja,COR,0,0,0,16,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,Tacna,AAP,0,0,0,29223,Si,63328.82,No,0,Si,12030.5,No,0,No,0,Si,2114.02,No,0,No,0,Si,12868.61,Si,59.11,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Junio,Talara,ADP,0,0,0,18185,Si,38024.75,No,0,Si,6629.46,No,0,No,0,Si,2883.8300000000004,Si,139.39,Si,1301.76,Si,9301.45,Si,76.32,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Tarapoto,ADP,289773.75,0,2,69937,Si,147058.44,No,0,Si,69025.90999999999,No,0,No,0,Si,8280.48,Si,1381.35,Si,3250.64,Si,16647.51,Si,638.3599999999999,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Tingo María,COR,0,0,0,139,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Junio,Trujillo,ADP,255858.43,0,3551,60061,Si,131218.56,Si,27116.16,Si,34461.5,No,0,No,0,Si,11592.91,Si,562.3599999999999,Si,5513.49,No,0,Si,748.09,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Tumbes,ADP,95006.96,0,42,27128,Si,57846.75,Si,306.81,Si,11938.85,No,0,No,0,Si,5523.88,Si,214.17,Si,937.36,Si,104.09,Si,42.56,No,0,No,0,Aeropuertos del Perú S.A.
2022,Junio,Yurimaguas,COR,0,0,0,2345,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,-,ADP,0,0,0,0,Si,53864.5,No,0,Si,8896.26,No,0,No,0,Si,3500.14,Si,139.39,Si,1299.32,Si,8766.11,Si,44.39,No,0,Si,2485.65,Aeropuertos del Perú S.A.
2022,Marzo,-,COR,0,0,0,691,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Marzo,Arequipa,AAP,642701.1499999999,0,1994,116690,Si,312627.13999999996,Si,20021.58,Si,104009.21,No,0,No,0,Si,16732.09,Si,1194,No,0,Si,651.42,Si,298.96,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Marzo,Atalaya,COR,0,0,0,1715,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,Ayacucho,AAP,0,0,0,20853,Si,45995.23,No,0,Si,7806.63,Si,2320.4700000000003,No,0,Si,184.87,Si,605.3399999999999,No,0,Si,24561.64,Si,-677.8599999999999,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Marzo,Cajamarca,ADP,0,0,0,33474,Si,75726.5,No,0,Si,13784.18,No,0,No,0,Si,1139.1,Si,95,Si,1443.01,Si,148.7,Si,74.16999999999999,No,0,Si,1545.57,Aeropuertos del Perú S.A.
2022,Marzo,Chachapoyas,ADP,0,0,0,1066,Si,2159,No,0,Si,360.28,No,0,No,0,No,0,Si,180.9,No,0,No,0,Si,3.4,No,0,Si,80.47,Aeropuertos del Perú S.A.
2022,Marzo,Chiclayo,ADP,1124651.93,0,1666,41257,Si,90674.98,Si,11015.2,Si,20270.85,No,0,No,0,Si,5695.64,Si,195.49,Si,1364.14,No,0,Si,51.3,No,0,Si,965755.43,Aeropuertos del Perú S.A.
2022,Marzo,Cusco,COR,0,0,22,182751,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,Huánuco,COR,0,0,0,14854,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,Huaraz-Anta,ADP,0,0,0,16,Si,34,No,0,Si,5.96,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,7.29,Aeropuertos del Perú S.A.
2022,Marzo,Ilo,COR,0,0,0,1524,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,Iquitos,ADP,447394.03,0,22,81851,Si,224249.58,Si,43.83,Si,86755.05,No,0,No,0,Si,9708.09,Si,1318.2,Si,39585.91,No,0,Si,2277.42,No,0,Si,10654.67,Aeropuertos del Perú S.A.
2022,Marzo,Jaén,COR,0,0,0,18300,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,Jauja,COR,0,0,0,16004,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,Juliaca,AAP,0,0,0,44685,Si,102406.15,No,0,Si,18735.88,No,0,No,0,Si,3162.42,Si,452.8,No,0,Si,1578.22,Si,444.53,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Marzo,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Marzo,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,640685.66,Si,795398.37,Aeropuertos del Perú S.A.
2022,Marzo,Lima,LAP,23316680.44,16906766.49,466072,864774,Si,4021575.9,Si,6167690.859999999,Si,2109761.8699999996,No,0,No,0,No,0,No,0,No,0,No,0,Si,244739.84,No,0,No,0,Lima Airport Partners S.R.L.
2022,Marzo,Mazamari,COR,0,0,0,695,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,Nazca,COR,0,0,0,6238,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,No precisa,COR,0,0,0,0,Si,424698.79,Si,1100,Si,125643.89,No,0,No,0,Si,4674.95,Si,1338.37,Si,7238.929999999999,Si,143743.57,Si,2034.49,No,0,No,0,CORPAC S.A.
2022,Marzo,Pisco,ADP,25898.92,0,44,1022,Si,2076.48,Si,252.9,Si,3024.1,No,0,No,0,Si,211.1,No,0,Si,5251,No,0,Si,379.76,No,0,Si,1809.72,Aeropuertos del Perú S.A.
2022,Marzo,Piura,ADP,296262.38,0,26,74914,Si,164008.97,Si,224.8,Si,65149.67,No,0,No,0,Si,8922.49,Si,166.39,Si,2771.65,Si,4999.5,Si,254.56,No,0,Si,11626,Aeropuertos del Perú S.A.
2022,Marzo,Pucallpa,ADP,0,0,0,52330,Si,116747.72,No,0,Si,28499.129999999997,No,0,No,0,Si,3603.48,Si,889.69,Si,4770.98,No,0,Si,1172.56,No,0,Si,3056.88,Aeropuertos del Perú S.A.
2022,Marzo,Puerto Maldonado,AAP,0,0,0,21521,Si,46029.34,No,0,Si,7258,No,0,No,0,Si,2089.9,Si,679.2,No,0,Si,7284.1,Si,0.15000000000000002,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Marzo,Rioja,COR,0,0,0,9,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,Tacna,AAP,0,0,0,28484,Si,64474.49,No,0,Si,11167.01,No,0,No,0,Si,2362.4500000000003,No,0,No,0,Si,6659.320000000001,Si,21.79,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Marzo,Talara,ADP,0,0,0,24702,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos del Perú S.A.
2022,Marzo,Tarapoto,ADP,0,0,0,64965,Si,146683.47999999998,No,0,Si,62942.619999999995,No,0,No,0,Si,5246.31,Si,1766.56,Si,3245.72,Si,15651.22,Si,885.97,No,0,Si,5618.29,Aeropuertos del Perú S.A.
2022,Marzo,Tingo María,COR,0,0,0,378,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Marzo,Trujillo,ADP,251187.62,0,5783,47799,Si,107160.08,Si,53355.719999999994,Si,29263.26,No,0,No,0,Si,7720.3,Si,562.3599999999999,Si,5508.24,No,0,Si,1206.6899999999998,No,0,Si,4589.969999999999,Aeropuertos del Perú S.A.
2022,Marzo,Tumbes,ADP,126322.2,0,41,37499,Si,82938.75,Si,248.37,Si,15449.6,No,0,No,0,Si,4484.18,Si,214.17,Si,935.59,Si,1873.68,Si,46.190000000000005,No,0,Si,2763.9700000000003,Aeropuertos del Perú S.A.
2022,Marzo,Yurimaguas,COR,0,0,0,2283,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,-,COR,0,0,0,737,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,Andahuaylas,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Mayo,Arequipa,AAP,792840.4400000001,0,1860,147819,Si,396758.42,Si,14205.58,Si,138221.03,No,0,No,0,Si,27127.15,Si,1266,No,0,Si,9934.11,Si,751.37,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Mayo,Atalaya,COR,0,0,0,1427,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,Ayacucho,AAP,0,0,0,26945,Si,58106.41,No,0,Si,11281.04,Si,2320.4700000000003,No,0,Si,212.61,Si,641.81,No,0,Si,29225.24,Si,1104.82,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Mayo,Cajamarca,ADP,0,0,0,37095,Si,80019,No,0,Si,14901.84,No,0,No,0,Si,1876.58,Si,95,Si,1431.13,Si,2416.44,Si,6.3,No,0,Si,2460.71,Aeropuertos del Perú S.A.
2022,Mayo,Chachapoyas,ADP,0,0,0,1384,Si,2941,No,0,Si,392.28,No,0,No,0,No,0,Si,180.9,No,0,No,0,Si,27.58,No,0,Si,80.42,Aeropuertos del Perú S.A.
2022,Mayo,Chiclayo,ADP,2994496.8699999996,0,1915,46741,Si,101890.42,Si,13459.9,Si,23181.89,No,0,No,0,Si,7446.04,Si,195.49,Si,1352.89,No,0,Si,9.14,No,0,Si,2817638.4499999997,Aeropuertos del Perú S.A.
2022,Mayo,Cusco,COR,0,0,58,228545,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,Huánuco,COR,0,0,0,14300,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,Huaraz-Anta,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,7.22,Aeropuertos del Perú S.A.
2022,Mayo,Ilo,COR,0,0,0,1166,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,Iquitos,ADP,387454.8,0,22,74433,Si,203304.26,Si,175.32000000000002,Si,74235.78,No,0,No,0,Si,10019.17,Si,731.89,Si,23245.92,No,0,Si,1201.95,No,0,Si,10010.77,Aeropuertos del Perú S.A.
2022,Mayo,Jaén,COR,0,0,0,17700,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,Jauja,COR,0,0,0,17511,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,Juliaca,AAP,0,0,0,22067,Si,47345.65,No,0,Si,9631.14,No,0,No,0,Si,4485.68,Si,-198.17,No,0,No,0,Si,306.19,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Mayo,Lima,AAP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Mayo,Lima,ADP,0,0,0,0,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,Si,164763.94,Si,1868730.22,Aeropuertos del Perú S.A.
2022,Mayo,Lima,LAP,25881292.08,18358362.96,530395,909636,Si,4252273.58,Si,7013413.24,Si,2298873.42,No,0,No,0,No,0,No,0,No,0,No,0,Si,256777.85,No,0,No,0,Lima Airport Partners S.R.L.
2022,Mayo,Mazamari,COR,0,0,0,537,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,Nazca,COR,0,0,0,9786,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,No precisa,COR,0,0,0,0,Si,660217.4,Si,661.5,Si,195467.37,No,0,No,0,Si,5384.18,Si,1281.64,Si,7239.929999999999,Si,180099.33,Si,464.47,No,0,No,0,CORPAC S.A.
2022,Mayo,Pisco,ADP,24075.39,0,31,2225,Si,5491.96,Si,154.55,Si,1395.55,No,0,No,0,Si,209.36,No,0,Si,3264.71,No,0,Si,277.42999999999995,No,0,Si,1931.36,Aeropuertos del Perú S.A.
2022,Mayo,Piura,ADP,288780.33,0,29,72185,Si,153757.62,Si,210.75,Si,67937.63,No,0,No,0,Si,11661.87,Si,166.39,Si,2748.8300000000004,Si,5243.38,Si,1105.14,No,0,Si,7485.13,Aeropuertos del Perú S.A.
2022,Mayo,Pucallpa,ADP,0,0,0,48625,Si,106183.44,No,0,Si,25375.08,No,0,No,0,Si,5167.89,Si,828.09,Si,4731.67,No,0,Si,3623.78,No,0,Si,3218.16,Aeropuertos del Perú S.A.
2022,Mayo,Puerto Maldonado,AAP,0,0,0,23998,Si,53256.880000000005,No,0,Si,8738.53,No,0,No,0,Si,1497.79,Si,1390.45,No,0,Si,7769.71,No,0,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Mayo,Rioja,COR,0,0,0,34,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,Tacna,AAP,0,0,0,30591,Si,66178.98999999999,No,0,Si,11894.78,No,0,No,0,Si,2017.37,No,0,No,0,Si,14325.4,Si,252.57,No,0,No,0,Aeropuertos Andinos del Perú S.A.
2022,Mayo,Talara,ADP,78383.93000000001,0,18,19344,Si,41973,No,0,Si,6905.22,No,0,No,0,Si,3650.75,Si,139.39,Si,1288.62,Si,10751.32,Si,18.130000000000003,No,0,Si,2171.44,Aeropuertos del Perú S.A.
2022,Mayo,Tarapoto,ADP,0,0,0,68658,Si,150764.44,No,0,Si,69812.32,No,0,No,0,Si,7935.14,Si,1262.54,Si,3218.98,Si,19963.59,Si,916.48,No,0,Si,6377.55,Aeropuertos del Perú S.A.
2022,Mayo,Tingo María,COR,0,0,0,130,Si,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,No,0,CORPAC S.A.
2022,Mayo,Trujillo,ADP,240993.58,0,4529,51118,Si,111681.4,Si,35779.89,Si,29858.34,No,0,No,0,Si,12539.85,Si,562.3599999999999,Si,5462.87,No,0,Si,917.08,No,0,Si,5274.94,Aeropuertos del Perú S.A.
